client_id,age,gender_cd,education_level,city_nm,monthly_income_amt,steam_popularity_score,category_name,good_price,count
5-2IL2CREVZ,22.0,M,SCH,Санкт-Петербург,20000.0,0.0,Экшн,1499.0,1
5-2IL2V4XHB,18.0,M,GRD,Москва,26000.0,772.6666666666666,['Бестселлеры' 'Симуляторы' 'Экшн'],872.5766666666668,3
5-2IL3XA3DS,32.0,M,UGR,Краснодар,28400.0,0.0,Приключения,319.84,1
5-2IL3YMXMZ,19.0,M,GRD,Москва,50000.0,0.0,Аркады,133.0,1
5-2IL49GBZ2,28.0,M,SCH,Санкт-Петербург,38000.0,0.0,Экшн,570.0,1
5-2IL5GMR8C,16.0,M,SCH,Новосибирск,218611.0,413.0,Шутеры,345.05,1
5-2IL6ZT6VR,18.0,M,SCH,Москва,8000.0,0.0,Бестселлеры,555.0,1
5-2ILAX958Y,18.0,M,SCH,Москва,50000.0,0.0,Экшн,299.0,1
5-2ILCJUVS5,19.0,M,SCH,Москва,14000.0,4264.0,Стратегии,11.88,1
5-2ILCNBRO6,24.0,M,UGR,['Екатеринбург' 'Москва'],8000.0,252.0,['Симуляторы' 'Скидки'],479.93,2
5-2ILDPVI09,23.0,F,SCH,Санкт-Петербург,148962.0,34.0,Экшн,133.0,1
5-2ILFG9LH9,19.0,M,UGR,Санкт-Петербург,42877.0,0.0,Приключения,435.01,1
5-2ILG5QRWV,32.0,F,SCH,Москва,259413.8,59.0,Ролевые (RPG),1039.286,5
5-2ILHCNCHF,20.0,F,GRD,Уфа,14000.0,2233.0,Стратегии,82.0,1
5-2ILICNTIB,17.0,M,GRD,Москва,144592.0,2179.0,Симуляторы,87.25,1
5-2ILIQCBIE,50.0,M,GRD,Москва,74000.0,1772.5,Ролевые (RPG),1002.6428571428571,14
5-2ILITBXST,21.0,M,GRD,Краснодар,75740.0,0.0,Инди,186.0,1
5-2ILJD1ZKK,17.0,M,GRD,Санкт-Петербург,294271.0,1933.0,Симуляторы,128.75,1
5-2ILKQ98TH,24.0,M,GRD,Москва,47600.0,176.0,Ролевые (RPG),359.7,1
5-2ILKUSBP5,20.0,M,UGR,Москва,8000.0,344.0,Инди,167.6,1
5-2ILMAO3JW,20.0,M,PGR,Уфа,160371.0,74.0,Симуляторы,174.75,1
5-2ILNKGLYV,19.0,M,SCH,Нижний Новгород,50000.0,0.0,['Скидки' 'Шутеры'],1892.88,2
5-2ILTAOSQF,23.0,M,SCH,Санкт-Петербург,8000.0,81.0,['Скидки' 'Файтинги'],239.425,2
5-2ILWU3G1M,21.0,M,SCH,Санкт-Петербург,32000.0,0.0,Скидки,679.0,1
5-2ILXT4M3O,21.0,M,GRD,Москва,62000.0,612.0,Казуальные игры,137.25,1
5-2ILY0349T,21.0,M,SCH,Челябинск,23600.0,0.0,Экшн,654.19,1
5-2ILZGY56D,21.0,M,SCH,Новосибирск,26000.0,497.6,Приключения,637.99,5
5-2IM1A0DWO,22.0,M,UGR,Москва,110000.0,0.0,Скидки,329.0,1
5-2IM2TINNZ,23.0,M,GRD,['Красноярск' 'Ростов-на-Дону' 'Санкт-Петербург'],20000.0,156.33333333333334,Экшн,302.3666666666667,3
5-2IM5KA7Z4,27.0,M,GRD,Москва,355817.0,253.0,Казуальные игры,334.88,1
5-2IM5PJ3RV,21.0,M,SCH,Санкт-Петербург,2000.0,4586.0,Казуальные игры,9.9,1
5-2IM5WWHZ4,24.0,M,SCH,Москва,74000.0,0.0,Приключения,487.2,1
5-2IM77NPCB,24.0,M,UGR,Москва,32000.0,0.0,Стратегии,550.0,1
5-2IM79HAPP,22.0,M,UGR,Санкт-Петербург,171231.0,0.0,Экшн,507.5,1
5-2IM7A87QA,22.0,M,UGR,Волгоград,236152.0,0.0,Стратегии,404.55,1
5-2IMA2DROA,24.0,F,PGR,Москва,162060.0,0.0,Симуляторы,360.0,1
5-2IMAOVJ0V,22.0,M,UGR,Самара,2000.0,536.1111111111111,['Приключения' 'Экшн'],445.8211111111111,9
5-2IMB7TH6Q,19.0,M,GRD,Новосибирск,26000.0,0.0,Шутеры,329.67,1
5-2IMBKRM7Z,31.0,M,UGR,Москва,74000.0,0.0,Новинки,826.94,1
5-2IMDJZ1EC,21.0,M,UGR,Москва,68000.0,0.0,Инди,159.8,1
5-2IMDNXMS7,23.0,M,['GRD' 'PGR'],Уфа,110000.0,3508.5,['Инди' 'Приключения'],231.8,2
5-2IMDSBSIT,25.0,M,GRD,Москва,26000.0,0.0,Инди,59.85,1
5-2IMDY06JE,21.0,M,UGR,Волгоград,14000.0,524.0,Симуляторы,288.0,1
5-2IMEIPFUR,27.0,M,GRD,Москва,2000.0,0.0,Экшн,459.9,1
5-2IMEOKGK1,16.0,M,GRD,Москва,96945.0,0.0,Экшн,25.8,1
5-2IMGQZCP9,24.0,F,GRD,Екатеринбург,50000.0,0.0,Бестселлеры,629.0,1
5-2IMH8D1HI,19.0,M,UGR,Санкт-Петербург,138062.5,1499.0,Стратегии,666.0375,4
5-2IMHBZGKO,31.0,M,GRD,Казань,44000.0,2188.0,Симуляторы,325.5,1
5-2IMJ28CKC,21.0,M,SCH,['Краснодар' 'Москва'],50000.0,126.5,['Инди' 'Приключения'],516.6700000000001,2
5-2IMJFPME0,18.0,M,UGR,Красноярск,138113.0,77.0,Стратегии,824.25,1
5-2IMJISIEO,17.0,M,GRD,Екатеринбург,131527.5,0.0,Инди,227.5,4
5-2IMJLBF2K,19.0,M,UGR,Воронеж,23600.0,0.0,Ролевые (RPG),319.2,1
5-2IMJZH4MI,32.0,M,SCH,Екатеринбург,170000.0,284.0,Ролевые (RPG),435.0,1
5-2IMM75BMY,18.0,M,GRD,Екатеринбург,119010.0,0.0,Стратегии,550.0,1
5-2IMMN2AKS,24.0,M,SCH,Москва,50000.0,176.0,Ролевые (RPG),899.4,1
5-2IMMXJ35T,29.0,M,SCH,Волгоград,29600.0,0.0,Anime,1049.75,1
5-2IMNCYMU9,22.0,M,UGR,Екатеринбург,32000.0,0.0,VR,7.25,1
5-2IMOJ4RXU,30.0,M,SCH,Москва,47871.0,0.0,Ролевые (RPG),1799.0,1
5-2IMP5LLMY,21.0,M,GRD,Москва,80000.0,0.0,['Бестселлеры' 'Инди' 'Приключения'],277.49666666666667,3
5-2IMPLOUOE,21.0,M,SCH,Уфа,169862.0,2485.0,Приключения,224.5,1
5-2IMPMM29F,21.0,M,GRD,Пермь,50000.0,0.0,Скидки,329.67,1
5-2IMQHGMJZ,24.0,M,['GRD' 'SCH'],['Воронеж' 'Краснодар' 'Москва'],135898.0,10.571428571428571,Стратегии,150.71428571428572,7
5-2IMREGX4S,27.0,M,GRD,Москва,26000.0,630.2692307692307,Экшн,693.4888461538461,26
5-2IMRERRVD,22.0,M,['SCH' 'UGR'],Нижний Новгород,112632.5,1725.5,['Стратегии' 'Экшн'],177.45,2
5-2IMS2NWAT,24.0,M,GRD,Санкт-Петербург,146000.0,0.0,Экшн,840.0,1
5-2IMTRGKZM,18.0,M,GRD,Екатеринбург,483720.0,0.0,Экшн,749.0,1
5-2IMU0SHE0,19.0,F,UGR,Москва,105977.0,0.0,Ролевые (RPG),465.0,1
5-2IMV00O3B,17.0,M,GRD,Москва,114928.0,0.0,Бестселлеры,329.0,1
5-2IMV70F5L,23.0,F,UGR,Москва,26000.0,3451.0,Симуляторы,25.9,1
5-2IMVBW958,21.0,M,UGR,Москва,20000.0,0.0,Экшн,2999.0,1
5-2IMYFZPJJ,25.0,M,['GRD' 'UGR'],['Волгоград' 'Екатеринбург'],62000.0,99.0,['Инди' 'Экшн'],1524.4,2
5-2IN0HUE3N,37.0,M,SCH,Санкт-Петербург,206000.0,0.0,Симуляторы,129.9,1
5-2IN542526,17.0,M,['GRD' 'SCH'],Красноярск,50000.0,3081.0,Ролевые (RPG),194.7,2
5-2IN55IJDM,22.0,M,GRD,Санкт-Петербург,84787.0,1044.0,Шутеры,1249.0,1
5-2IN868MBP,17.0,M,UGR,Москва,80519.0,0.0,Аркады,385.0,1
5-2IN8K7H2S,20.0,M,SCH,Новосибирск,23283.0,0.0,Скидки,329.67,1
5-2INAAG7SB,23.0,M,GRD,Санкт-Петербург,256422.0,0.0,Бестселлеры,379.62,1
5-2INAH23MD,17.0,M,SCH,Ростов-на-Дону,22778.0,0.0,Ролевые (RPG),745.34,1
5-2INAK0ZS0,37.0,M,SCH,Москва,99131.0,0.0,Приключения,24.21,1
5-2INANDOUJ,29.0,M,['GRD' 'UGR'],['Екатеринбург' 'Санкт-Петербург'],80000.0,0.0,['Скидки' 'Стратегии'],195.0,2
5-2INAVR7W6,30.0,M,SCH,Красноярск,38000.0,0.0,Стратегии,32.25,1
5-2INBDK93J,21.0,M,SCH,Казань,38000.0,0.0,Приключения,2914.91,1
5-2INBLKQ1H,23.0,M,UGR,['Новосибирск' 'Санкт-Петербург'],50000.0,0.0,Стратегии,17.4,2
5-2INCJ0AAM,21.0,F,UGR,Москва,62000.0,0.0,Инди,61.01,1
5-2INDD6S1C,19.0,M,SCH,Москва,26000.0,0.0,Экшн,749.0,1
5-2INDINI2G,17.0,M,GRD,Москва,219909.0,46.0,Экшн,3999.0,1
5-2INDO8OV9,16.0,M,SCH,Екатеринбург,178310.0,0.0,Ролевые (RPG),59.8,1
5-2INE7AFSU,21.0,F,GRD,Нижний Новгород,34798.0,524.0,Инди,360.0,1
5-2INECM695,19.0,M,GRD,Санкт-Петербург,20000.0,1382.1666666666667,Приключения,425.925,6
5-2INEGOZDC,24.0,M,SCH,Омск,14000.0,0.0,Приключения,7.25,1
5-2INEJTBZG,24.0,M,UGR,Москва,26000.0,514.0,Экшн,599.0,1
5-2INENN5LM,18.0,M,GRD,Новосибирск,244905.0,0.0,Ролевые (RPG),34.9,1
5-2INGGCDA7,21.0,M,UGR,Москва,177777.0,0.0,Бестселлеры,2370.55,1
5-2INGJ2AVF,25.0,M,GRD,Казань,26000.0,176.0,Ролевые (RPG),599.6,1
5-2INGN818B,25.0,M,UGR,Уфа,38000.0,0.0,Стратегии,856.15,4
5-2INHAVDFD,35.0,M,SCH,Москва,50000.0,638.3333333333334,['Бестселлеры' 'Ролевые (RPG)' 'Стратегии'],953.1666666666666,3
5-2INHEPLFN,18.0,M,GRD,Москва,132213.66666666666,0.0,['Скидки' 'Хоррор' 'Экшн'],36.46666666666667,3
5-2INHLF5E7,25.0,M,['GRD' 'SCH' 'UGR'],Москва,62000.0,136.8,Приключения,1104.819,10
5-2INIKNG1B,17.0,M,SCH,Казань,196816.66666666666,0.0,Ролевые (RPG),133.0,3
5-2INIQF98F,16.0,M,SCH,Екатеринбург,50000.0,1409.0,['Инди' 'Симуляторы' 'Экшн'],112.53333333333335,3
5-2INIRA0OI,18.0,M,GRD,Москва,46536.0,929.0,Экшн,269.85,1
5-2INIRM6ZU,17.0,M,['GRD' 'UGR'],Москва,142114.33333333334,838.0,['Скидки' 'Экшн'],665.7216666666667,6
5-2INJC4XVN,18.0,M,['GRD' 'UGR'],['Краснодар' 'Санкт-Петербург'],126492.0,0.0,Экшн,569.45,2
5-2INJF10OX,19.0,M,UGR,Новосибирск,4400.0,0.0,Хоррор,7.25,1
5-2INJHZP9W,21.0,M,['SCH' 'UGR'],['Москва' 'Новосибирск'],44468.0,838.0,['Инди' 'Экшн'],340.0,2
5-2INK105S7,21.0,M,SCH,Санкт-Петербург,44000.0,0.0,Бестселлеры,759.6,1
5-2INL30OKM,19.0,M,['SCH' 'UGR'],Санкт-Петербург,44000.0,0.0,Экшн,999.01,2
5-2INL6Q00N,32.0,M,SCH,Москва,38000.0,524.0,Инди,360.0,1
5-2INL9UUN7,20.0,M,SCH,Санкт-Петербург,38000.0,0.0,Скидки,680.0,1
5-2INLRY00A,20.0,F,UGR,Москва,56000.0,0.0,Экшн,329.0,1
5-2INMDJGJ8,37.0,M,UGR,Москва,352817.0,802.0,Стратегии,1999.0,1
5-2INP7EHQY,26.0,F,GRD,Екатеринбург,171154.37735849057,473.75471698113205,Приключения,296.4833962264151,53
5-2INPF86Q7,34.0,M,GRD,Омск,50000.0,649.0,Приключения,391.0,1
5-2INPQKYTA,19.0,M,SCH,Москва,9605.0,0.0,Бестселлеры,679.0,1
5-2INQJ26C1,20.0,M,SCH,Краснодар,283813.0,2444.0,Гонки,7.25,1
5-2INQZNA9A,33.0,M,SCH,Москва,50383.0,0.0,Стратегии,446.88,1
5-2INR8GMPT,34.0,M,SCH,Москва,80000.0,496.5,Экшн,147.82700000000003,30
5-2INRQMW3D,21.0,F,SCH,Москва,103875.0,0.0,Ролевые (RPG),349.0,1
5-2INS6BF62,19.0,M,GRD,Казань,209069.0,0.0,Экшн,749.0,1
5-2INSAT59K,19.0,F,GRD,Екатеринбург,278811.0,2559.0,Инди,600.0,1
5-2INSYYA6T,22.0,M,UGR,Москва,62000.0,545.2222222222222,['Другое' 'Симуляторы' 'Скидки'],1074.0455555555554,9
5-2INTBGNQA,20.0,F,UGR,Москва,126875.0,2058.0,Ролевые (RPG),199.0,1
5-2INTKFU65,27.0,M,UGR,Москва,191543.0,0.0,Экшн,69.75,1
5-2INTT6RSO,23.0,M,GRD,['Москва' 'Пермь' 'Санкт-Петербург'],26000.0,89.66666666666667,Симуляторы,462.1666666666667,3
5-2INUNHK4J,20.0,M,SCH,Москва,155110.0,2318.0,Инди,154.0,1
5-2INY4SANM,19.0,M,SCH,Москва,110000.0,0.0,Экшн,749.0,1
5-2INYHXYUH,27.0,M,GRD,Краснодар,163113.5,2112.5,['Симуляторы' 'Экшн'],493.125,2
5-2INZHSV8C,27.0,F,GRD,Москва,28400.0,0.0,Скидки,1674.33,1
5-2IO02B0EW,21.0,M,UGR,Москва,38000.0,0.0,Экшн,2249.0,2
5-2IO1W1PWM,25.0,M,GRD,Москва,148709.375,855.25,['Приключения' 'Скидки'],198.00625,8
5-2IO3GYSJO,16.0,M,UGR,Москва,119462.0,1251.0,Приключения,1999.0,1
5-2IO3NSJXF,21.0,M,SCH,Москва,50000.0,0.0,Скидки,699.5,1
5-2IO5J3SVF,18.0,M,UGR,Пермь,216149.0,0.0,Экшн,999.01,1
5-2IO78TUPI,17.0,M,GRD,Санкт-Петербург,138838.0,1128.0,Хоррор,329.67,1
5-2IO7HO1NK,29.0,M,UGR,Москва,80110.0,0.0,Стратегии,1100.0,1
5-2IO8EX53Y,19.0,M,GRD,Москва,129476.0,0.0,Бестселлеры,329.67,1
5-2IO8G0MN3,32.0,M,UGR,Москва,44000.0,0.0,['Приключения' 'Ролевые (RPG)' 'Скидки'],234.83333333333334,3
5-2IO9NUFP3,32.0,M,GRD,Москва,74000.0,198.0,Инди,499.0,1
5-2IOAOR9YH,20.0,M,GRD,Москва,61426.0,4776.0,Экшн,8.0,1
5-2IOB64U7Z,26.0,M,UGR,Москва,14000.0,173.33333333333334,['Бестселлеры' 'Скидки' 'Экшн'],396.0,3
5-2IOBW5SAA,19.0,M,GRD,Санкт-Петербург,165385.0,0.0,Бестселлеры,1001.18,1
5-2IOBX6CO0,23.0,F,SCH,Москва,2000.0,0.0,Скидки,965.0,1
5-2IOC7JPOY,17.0,M,SCH,Москва,218234.0,0.0,Приключения,38.4,1
5-2IOCJFY7N,21.0,M,UGR,Москва,32000.0,0.0,['Приключения' 'Экшн'],544.635,2
5-2IODJ6Q39,27.0,M,UGR,Санкт-Петербург,47951.0,0.0,Шутеры,329.67,1
5-2IOEYTGKF,24.0,F,UGR,Нижний Новгород,20000.0,0.0,VR,29.0,1
5-2IOF27B4I,19.0,M,PGR,Москва,26000.0,0.0,Приключения,349.0,1
5-2IOGJ97WH,21.0,F,['SCH' 'UGR'],Москва,185548.5,2839.5,['Приключения' 'Экшн'],207.95,2
5-2IOHO37MZ,22.0,M,GRD,Екатеринбург,14000.0,0.0,Экшн,6599.0,1
5-2IOIQKK4B,26.0,F,GRD,Санкт-Петербург,62334.0,0.0,Скидки,169.0,1
5-2IOJMUZBH,18.0,M,GRD,Самара,180593.54545454544,1330.6363636363637,Экшн,61.38999999999999,22
5-2IOLROR7E,29.0,M,SCH,Москва,40645.0,0.0,Шутеры,329.0,1
5-2IONAXXDV,23.0,M,SCH,Москва,26000.0,2233.0,Стратегии,82.0,1
5-2IOONW7OD,17.0,M,GRD,Москва,12060.0,520.0,Скидки,199.0,1
5-2IOPK14FP,27.0,M,UGR,Санкт-Петербург,44000.0,130.0,Бестселлеры,1600.0,1
5-2IOPRJ0NQ,16.0,M,['GRD' 'UGR'],['Волгоград' 'Новосибирск'],231573.5,464.5,Экшн,434.675,2
5-2IORPYKNO,34.0,M,UGR,Самара,50000.0,0.0,Шутеры,329.0,1
5-2IOS14DC8,21.0,M,SCH,Санкт-Петербург,44000.0,49.0,['Бестселлеры' 'Скидки'],1838.86,2
5-2IOSODRLU,20.0,M,SCH,Пермь,68000.0,0.0,Экшн,299.5,2
5-2IOT55R5R,17.0,M,SCH,Санкт-Петербург,336475.0,0.0,Симуляторы,599.0,1
5-2IOTSO3QI,18.0,M,UGR,Санкт-Петербург,8000.0,199.0,Экшн,312.25,1
5-2IOVMLSH3,43.0,M,SCH,Санкт-Петербург,86000.0,0.0,VR,29.0,1
5-2IOWC157Z,28.0,M,UGR,Москва,158000.0,0.0,Скидки,130.0,1
5-2IOXZ3Z8D,26.0,M,SCH,['Москва' 'Новосибирск'],32000.0,38.5,['Ролевые (RPG)' 'Скидки'],3034.15,2
5-2IOXZE6DR,19.0,M,GRD,Омск,122719.0,77.0,Инди,769.3,1
5-2IOYSTBM7,27.0,M,GRD,Пермь,38000.0,354.0,Стратегии,649.35,1
5-2IOZ820H2,32.0,M,UGR,Москва,222072.0,0.0,Экшн,3999.0,1
5-2IP0NX3BO,18.0,M,UGR,Москва,131356.0,0.0,Ролевые (RPG),43.5,1
5-2IP1H0D63,19.0,M,SCH,Воронеж,98304.5,957.0,Скидки,170.1,4
5-2IP35QKLM,29.0,M,GRD,Москва,2314.0,0.0,Симуляторы,66.5,1
5-2IP4MS4GD,20.0,M,SCH,Москва,291258.0,0.0,Экшн,2999.0,1
5-2IP60LEYO,18.0,M,SCH,Санкт-Петербург,38000.0,0.0,Инди,385.0,1
5-2IP65RD8L,31.0,M,UGR,Санкт-Петербург,54392.0,4187.0,Стратегии,14.9,1
5-2IP7FX3TY,26.0,M,SCH,Ростов-на-Дону,180264.0,0.0,Скидки,580.0,1
5-2IP7RCO8W,18.0,M,['GRD' 'SCH'],['Москва' 'Санкт-Петербург'],14000.0,2180.5,['Инди' 'Спорт'],19.45,2
5-2IPAWN77P,28.0,F,GRD,Красноярск,270268.0,26.0,Стратегии,1300.0,1
5-2IPCUDZOT,18.0,M,GRD,Новосибирск,11600.0,0.0,Гонки,79.9,1
5-2IPDBA6H5,23.0,M,SCH,Санкт-Петербург,98169.0,0.0,['Бестселлеры' 'Скидки' 'Файтинги'],569.9666666666667,3
5-2IPDUDVN5,38.0,M,['GRD' 'UGR'],['Екатеринбург' 'Москва'],194000.0,919.0,['Гонки' 'Приключения'],404.635,2
5-2IPDVJDY8,23.0,M,GRD,Санкт-Петербург,13640.0,0.0,Бестселлеры,555.0,1
5-2IPE8YD7H,27.0,F,GRD,Новосибирск,26000.0,0.0,Симуляторы,1289.0,1
5-2IPEFEZ9A,21.0,M,SCH,Уфа,33800.0,0.0,Приключения,642.56,1
5-2IPESJNVW,18.0,M,GRD,Москва,44000.0,0.0,Казуальные игры,31.3,3
5-2IPH05ZCK,21.0,M,SCH,Новосибирск,40406.0,58.0,Симуляторы,744.0,1
5-2IPHT1DKS,20.0,M,SCH,Санкт-Петербург,282074.0,0.0,Экшн,749.0,1
5-2IPHUT2K8,30.0,M,GRD,Самара,51200.0,394.0,Стратегии,181.25,1
5-2IPJ6GJ7V,27.0,M,SCH,Санкт-Петербург,32000.0,3081.0,Ролевые (RPG),194.7,1
5-2IPKD0AMQ,31.0,M,SCH,Москва,57200.0,0.0,Стратегии,140.0,1
5-2IPKMREH6,35.0,M,GRD,Москва,38000.0,3451.0,Скидки,29.01,1
5-2IPL3QORZ,21.0,M,SCH,Москва,153800.0,0.0,Гонки,79.9,1
5-2IPL4XQXA,25.0,M,SCH,['Краснодар' 'Москва'],74000.0,88.0,['Ролевые (RPG)' 'Экшн'],764.675,2
5-2IPNHLUBG,21.0,M,GRD,Омск,85827.0,2329.0,Экшн,87.25,1
5-2IPOH7158,19.0,M,GRD,Москва,225407.0,0.0,Инди,97.65,1
5-2IPPTN2JI,18.0,M,SCH,Москва,295690.0,92.0,Экшн,1156.16,1
5-2IPQW0CTX,22.0,M,UGR,['Казань' 'Москва'],50000.0,0.0,['Приключения' 'Стратегии'],268.61,2
5-2IPR7LISU,24.0,M,SCH,Санкт-Петербург,25951.0,766.0,Приключения,362.5,1
5-2IPRSVSZQ,20.0,M,UGR,['Новосибирск' 'Омск'],213086.0,0.0,['Симуляторы' 'Стратегии'],711.0,2
5-2IPSGH4CX,22.0,M,UGR,Новосибирск,53000.0,1323.0,Экшн,79.8,1
5-2IPUG8L9J,25.0,M,GRD,Москва,50000.0,0.0,Приключения,99.8,1
5-2IPVRZWD8,23.0,M,['GRD' 'UGR'],Новосибирск,147611.0,0.0,['Приключения' 'Хоррор'],429.3,2
5-2IPW6UXF4,24.0,M,SCH,Санкт-Петербург,98000.0,0.0,Бестселлеры,2096.273333333333,3
5-2IPW9DC3R,19.0,M,SCH,Новосибирск,171229.0,2233.0,Приключения,73.8,1
5-2IPXBGQ8R,25.0,M,SCH,Краснодар,28400.0,282.0,Экшн,1287.51,1
5-2IPZ2FSBO,32.0,M,UGR,Москва,130173.0,0.0,Приключения,149.4,1
5-2IPZU25V9,26.0,M,UGR,Екатеринбург,50000.0,504.0,Экшн,279.86,1
5-2IQ0XFF4C,21.0,M,SCH,Москва,3200.0,0.0,Скидки,399.6,1
5-2IQ2ZUB9A,20.0,M,SCH,Нижний Новгород,276460.0,10.0,Инди,149.75,1
5-2IQ3DHP4V,28.0,F,SCH,Самара,26000.0,2444.0,Гонки,29.0,1
5-2IQ3GQTP7,25.0,M,SCH,Казань,14000.0,2459.3333333333335,['Приключения' 'Стратегии' 'Экшн'],116.46666666666665,3
5-2IQ40UQRZ,20.0,M,GRD,Москва,29600.0,139.75,['Инди' 'Приключения'],299.155,4
5-2IQ53PYXN,20.0,M,UGR,Москва,69335.0,0.0,Инди,32.28,1
5-2IQ5CS97K,27.0,M,SCH,Москва,38000.0,766.0,Приключения,725.0,1
5-2IQ5M3BU8,29.0,F,SCH,Новосибирск,95525.75,672.75,Бестселлеры,2104.95,4
5-2IQ5YBWXK,29.0,M,['GRD' 'SCH'],Москва,183027.5,652.0,Стратегии,1329.3133333333333,6
5-2IQ69EFKS,21.0,M,UGR,Москва,223439.0,0.0,Экшн,749.0,1
5-2IQ6CM8WM,18.0,M,UGR,Москва,43033.0,0.0,Стратегии,192.5,1
5-2IQ6EQA6M,29.0,M,['GRD' 'SCH'],['Екатеринбург' 'Новосибирск'],62000.0,1170.0,['Инди' 'Симуляторы'],1472.0,2
5-2IQ6KD3TA,20.0,M,GRD,Москва,4400.0,198.0,Экшн,299.4,1
5-2IQ7RFVHB,21.0,M,SCH,['Краснодар' 'Москва'],26000.0,852.6,['Инди' 'Приключения' 'Симуляторы' 'Стратегии' 'Экшн'],95.16,5
5-2IQ9C925V,18.0,M,GRD,Казань,194107.0,0.0,VR,7.25,1
5-2IQ9JBBH8,20.0,M,SCH,Москва,29000.0,0.0,Симуляторы,86.7,1
5-2IQAB3041,22.0,F,SCH,Москва,62000.0,0.0,Приключения,348.75,1
5-2IQAEBKXR,16.0,M,['GRD' 'UGR'],Москва,99740.0,0.0,['Казуальные игры' 'Экшн'],518.925,2
5-2IQB0QBIW,22.0,M,GRD,Санкт-Петербург,26000.0,194.66666666666666,Экшн,1529.4333333333334,3
5-2IQCS4RAG,23.0,M,GRD,['Москва' 'Санкт-Петербург'],172114.0,676.6,['Инди' 'Ролевые (RPG)'],177.6,5
5-2IQDH2IJ1,18.0,M,SCH,Москва,4926.0,0.0,Экшн,749.0,1
5-2IQESYUMF,21.0,F,GRD,Нижний Новгород,163050.0,0.0,Скидки,69.9,1
5-2IQFZWE76,17.0,M,UGR,Москва,167705.0,3748.0,Скидки,87.25,1
5-2IQIW5ADH,18.0,M,SCH,Ростов-на-Дону,50000.0,0.0,Шутеры,329.67,1
5-2IQJ2NGYY,18.0,F,GRD,Москва,50000.0,0.0,Экшн,329.0,1
5-2IQK1GAPO,21.0,M,GRD,Москва,20000.0,542.4285714285714,['Бестселлеры' 'Инди' 'Экшн'],367.6014285714286,7
5-2IQMMODMX,24.0,F,UGR,Ростов-на-Дону,50000.0,0.0,Приключения,399.6,1
5-2IQMR95L9,32.0,M,GRD,Москва,86000.0,801.75,Симуляторы,460.375,4
5-2IQN792RU,35.0,M,GRD,Екатеринбург,50000.0,10.0,Инди,149.75,1
5-2IQNWZ0JL,22.0,F,SCH,Москва,113444.0,10.0,Скидки,149.75,1
5-2IQO0C4YJ,25.0,M,UGR,['Екатеринбург' 'Омск'],74000.0,1535.0,Экшн,391.0,2
5-2IQO5WJD5,18.0,F,['GRD' 'SCH'],['Москва' 'Санкт-Петербург'],150492.0,1541.5,['Приключения' 'Ролевые (RPG)'],189.0,2
5-2IQOEYICN,19.0,M,SCH,['Волгоград' 'Красноярск' 'Новосибирск'],138054.33333333334,1836.6666666666667,['Инди' 'Приключения' 'Экшн'],306.4166666666667,3
5-2IQRXAJX5,45.0,M,SCH,Москва,62000.0,528.1875,Симуляторы,76.045,16
5-2IQSKB85R,27.0,M,GRD,Москва,103920.0,152.0,Стратегии,2479.0,1
5-2IQT7PWYK,25.0,F,UGR,Екатеринбург,26000.0,2.0,Бестселлеры,4650.0,1
5-2IQVZIOQI,21.0,M,UGR,Волгоград,62000.0,0.0,Экшн,1047.83,1
5-2IQW0AAN4,19.0,M,GRD,Москва,8497.0,0.0,Экшн,734.65,1
5-2IQXMMY02,22.0,F,SCH,Москва,11000.0,111.625,['Шутеры' 'Экшн'],376.555,8
