good_name,category_name,good_price,count,steam_popularity_score,age,gender_cd,monthly_income_amt,education_level,city_nm
Of Orcs And Men,Экшн,329.45,2,0.0,23.0,M,41000.0,['SCH' 'UGR'],Санкт-Петербург
Ogre,Инди,67.35,2,0.0,44.0,M,41000.0,SCH,['Москва' 'Новосибирск']
Okami HD,Приключения,309.43177777777777,45,2481.0,26.955555555555556,M,114409.57777777778,UGR,Москва
Old World,Симуляторы,1282.798076923077,26,1013.0,33.26923076923077,M,143396.03846153847,GRD,Москва
Old World - Heroes of the Aegean - DLC,['Симуляторы' 'Стратегии'],324.1875,4,0.0,38.0,M,232323.75,GRD,Москва
Old World - The Sacred and The Profane - DLC,Стратегии,165.83333333333334,9,0.0,34.111111111111114,M,210699.44444444444,GRD,Москва
Omerta - City of Gangsters,Скидки,360.0,1,3658.0,24.0,M,74000.0,GRD,Екатеринбург
Omerta - City of Gangsters - Damsel in Distress - DLC,Симуляторы,49.5,1,0.0,31.0,M,44000.0,GRD,Санкт-Петербург
Omerta - City of Gangsters - Gold Edition,Стратегии,220.875,8,0.0,29.125,M,119898.25,['GRD' 'UGR'],Санкт-Петербург
Omerta - City of Gangsters - The Arms Industry - DLC,Симуляторы,49.5,1,0.0,31.0,M,44000.0,UGR,Нижний Новгород
Omerta - City of Gangsters - The Con Artist - DLC,Симуляторы,49.5,1,0.0,31.0,M,44000.0,GRD,Новосибирск
Omerta - City of Gangsters - The Japanese Incentive - DLC,Симуляторы,94.5,2,0.0,28.5,M,47000.0,GRD,['Екатеринбург' 'Москва']
Omnibion War,['Инди' 'Экшн'],44.0,2,0.0,21.0,M,36800.0,['GRD' 'UGR'],['Краснодар' 'Москва']
One Hand Clapping,Скидки,517.298275862069,29,0.0,26.448275862068964,M,138561.3103448276,GRD,Москва
One Piece Burning Blood,Anime,108.22500000000001,6,0.0,19.166666666666668,M,135837.33333333334,SCH,Москва
One Piece Burning Blood - Gold Edition,Anime,285.9818181818182,11,0.0,24.09090909090909,M,119817.90909090909,GRD,['Москва' 'Санкт-Петербург']
One Piece Pirate Warriors 3,Скидки,149.85,1,0.0,18.0,M,144555.0,UGR,Санкт-Петербург
One Piece: Pirate Warriors 3,Экшн,99.9,17,0.0,19.235294117647058,M,132001.35294117648,SCH,Москва
One Piece: Pirate Warriors 3 - Gold Edition,Экшн,146.25909090909093,11,0.0,25.727272727272727,M,106873.09090909091,GRD,Санкт-Петербург
One Piece: Unlimited World Red - Deluxe Edition,Экшн,150.55384615384614,13,0.0,23.846153846153847,M,136802.0,GRD,Санкт-Петербург
Onikira - Demon Killer,Экшн,33.6375,8,0.0,23.125,M,66938.25,UGR,['Москва' 'Санкт-Петербург']
Onimusha: Warlords,Бестселлеры,272.7966666666667,60,0.0,29.85,M,115600.13333333333,['GRD' 'SCH'],Москва
Operation: Tango,Казуальные игры,313.14886363636367,132,0.0,24.265151515151516,M,112782.59090909091,GRD,Москва
Orcs Must Die!,Экшн,86.21973684210526,38,3042.0,27.05263157894737,M,78859.68421052632,GRD,Москва
Orcs Must Die! - Artifacts of Power - DLC,['Инди' 'Экшн'],27.833333333333332,18,0.0,27.444444444444443,M,79756.72222222222,SCH,Санкт-Петербург
Orcs Must Die! - Lost Adventures - DLC,Экшн,46.34090909090909,11,0.0,29.90909090909091,M,129589.27272727272,GRD,Санкт-Петербург
Orcs Must Die! 2,['Ролевые (RPG)' 'Стратегии'],123.75,40,1944.0,26.5,M,95391.675,GRD,Санкт-Петербург
Orcs Must Die! 2 - Are We There Yeti? - DLC,Стратегии,60.52272727272727,11,0.0,24.09090909090909,M,44591.63636363636,GRD,Нижний Новгород
Orcs Must Die! 2 - Family Ties Booster Pack - DLC,['Инди' 'Экшн'],50.0,5,0.0,22.6,M,30800.0,UGR,Нижний Новгород
Orcs Must Die! 2 - Fire and Water Booster Pack - DLC,Экшн,56.1875,8,0.0,25.25,M,34326.125,UGR,Нижний Новгород
Orcs Must Die! 3,Экшн,446.5846153846154,117,680.0,28.572649572649574,M,140312.57264957266,GRD,Москва
Orcs Must Die! 3 - Cold as Eyes - DLC,Стратегии,182.33387096774194,31,0.0,29.870967741935484,M,93253.96774193548,GRD,Москва
Orcs Must Die! 3 - Tipping the Scales DLC - DLC,Экшн,181.45092592592593,54,0.0,27.98148148148148,M,105282.11111111111,GRD,Москва
Organs Please,['Ролевые (RPG)' 'Симуляторы'],338.53000000000003,20,0.0,31.45,M,123356.25,GRD,Москва
Ori and the Blind Forest - Definitive Edition,Экшн,133.51072,250,0.0,26.344,M,116557.836,GRD,Москва
Out There: Omega Edition,Инди,249.0,4,0.0,21.75,M,57391.0,GRD,['Екатеринбург' 'Красноярск' 'Москва' 'Санкт-Петербург']
Out of Line,['Казуальные игры' 'Приключения'],44.85,2,0.0,33.5,['F' 'M'],86000.0,['GRD' 'SCH'],['Москва' 'Нижний Новгород']
Out of Space,Казуальные игры,160.8,15,2401.0,24.0,F,108571.46666666666,GRD,Москва
Outcast - Second Contact,Экшн,360.0,3,0.0,28.666666666666668,M,153509.66666666666,SCH,['Воронеж' 'Москва' 'Санкт-Петербург']
Outer Wilds,Экшн,476.83456790123455,162,436.0,28.91358024691358,M,135375.58024691357,GRD,Москва
Outer Wilds - Echoes of the Eye - DLC,Экшн,344.6923076923077,104,0.0,29.71153846153846,M,138494.53846153847,GRD,Москва
Outshine,Скидки,311.2,1,0.0,21.0,M,182566.0,UGR,Москва
Overclocked: A History of Violence,['Приключения' 'Скидки'],59.85,8,0.0,27.375,M,119784.0,GRD,Москва
Overcooked!,Экшн,122.676,5,0.0,24.6,M,166317.4,SCH,['Москва' 'Санкт-Петербург']
Overcooked! 2,Экшн,199.75,1,159.0,21.0,M,103334.0,GRD,Казань
Overcooked! 2 - Season Pass - DLC,Скидки,194.88,1,0.0,25.0,M,37019.0,GRD,Москва
Overcooked! 2 - Too Many Cooks Pack - DLC,Экшн,91.84,1,0.0,33.0,F,110000.0,GRD,Челябинск
Overcooked! All You Can Eat,Скидки,1034.8799999999999,2,480.0,26.0,['F' 'M'],174103.5,['GRD' 'UGR'],['Казань' 'Москва']
Overture,Инди,15.647058823529411,17,4518.0,24.58823529411765,M,100522.5294117647,GRD,Санкт-Петербург
Ozymandias - Indonesia - DLC,Симуляторы,82.0,2,0.0,37.0,M,98000.0,GRD,Ростов-на-Дону
Ozymandias - Season Pass - DLC,Стратегии,385.0,4,0.0,37.25,M,116000.0,GRD,Ростов-на-Дону
Ozymandias: Bronze Age Empire Sim,Инди,351.12,10,0.0,35.0,M,166232.0,GRD,Москва
P?querette Down the Bunburrows,Инди,460.0,1,0.0,37.0,M,92000.0,UGR,Москва
P?querette Down the Bunburrows - Soundtrack - DLC,Казуальные игры,200.0,1,0.0,55.0,M,86000.0,SCH,Санкт-Петербург
PAC-MAN MUSEUM+,Аркады,424.5,1,0.0,36.0,M,183479.0,SCH,Санкт-Петербург
PAC-MAN WORLD Re-PAC,Экшн,895.1166666666667,3,0.0,36.666666666666664,M,291327.6666666667,SCH,['Москва' 'Санкт-Петербург' 'Челябинск']
PAW Patrol Mighty Pups Save Adventure Bay,Приключения,725.0,2,0.0,35.0,M,368000.0,GRD,['Казань' 'Москва']
PAW Patrol The Movie: Adventure City Calls,Приключения,725.0,1,0.0,36.0,M,290000.0,GRD,Москва
PCI Public Crime Investigation,Инди,249.5,1,0.0,42.0,M,170000.0,GRD,Москва
PERISH,Скидки,623.04,5,0.0,30.8,M,67003.2,['GRD' 'UGR'],Москва
PLANTS VS ZOMBIES GARDEN WARFARE 2,Экшн,299.75,1,0.0,16.0,M,103946.0,SCH,Уфа
POSTAL 2,Экшн,167.53846153846155,39,451.0,24.76923076923077,M,145769.1794871795,SCH,Москва
POSTAL 2: Paradise Lost - DLC,Инди,47.00666666666667,42,0.0,24.5,M,133242.52380952382,GRD,Москва
POSTAL 4: No Regerts,Экшн,465.91269841269843,63,766.0,28.53968253968254,M,117602.61904761905,GRD,Москва
POSTAL Redux,Инди,28.48190476190476,63,0.0,22.571428571428573,M,94086.80952380953,GRD,Москва
Painkiller Complete Pack,Экшн,1011.08,26,0.0,27.576923076923077,M,134366.11538461538,GRD,Москва
Painkiller Hell & Damnation: City Critters - DLC,['Скидки' 'Экшн'],138.57,2,0.0,35.0,M,133289.0,GRD,['Красноярск' 'Санкт-Петербург']
Painkiller Hell & Damnation: Demonic Vacation at the Blood Sea - DLC,Скидки,141.55,1,0.0,40.0,M,98000.0,SCH,Новосибирск
Painkiller Hell & Damnation: Full Metal Rocket - DLC,Скидки,75.05,12,0.0,31.833333333333332,M,129237.5,SCH,Москва
Painkiller Hell & Damnation: Heaven's Above - DLC,Скидки,189.05,2,0.0,31.0,['F' 'M'],94059.5,['ACD' 'UGR'],['Екатеринбург' 'Москва']
Painkiller Hell & Damnation: Medieval Horror - DLC,['Скидки' 'Шутеры'],76.0375,8,0.0,30.25,M,82785.25,GRD,Москва
Painkiller Hell & Damnation: The Clock Strikes Meat Night - DLC,['Классика от Deep Silver' 'Экшн'],141.55,2,0.0,38.0,M,80000.0,['GRD' 'SCH'],['Москва' 'Омск']
Painkiller Resurrection,Шутеры,185.07,49,0.0,28.0,M,101099.44897959183,SCH,Москва
Pankapu,['Приключения' 'Экшн'],39.8,2,0.0,24.5,['F' 'M'],45676.0,['GRD' 'SCH'],['Екатеринбург' 'Нижний Новгород']
Panzer Corps 2,Стратегии,467.22222222222223,9,488.0,37.22222222222222,M,157489.11111111112,GRD,Москва
Panzer Corps 2: Axis Operations - 1940 - DLC,Скидки,220.15,2,0.0,49.5,M,371118.0,SCH,['Красноярск' 'Москва']
Panzer Corps 2: Axis Operations - 1942 - DLC,Скидки,250.36666666666667,3,0.0,52.333333333333336,M,254579.33333333334,['GRD' 'SCH' 'UGR'],['Екатеринбург' 'Москва' 'Челябинск']
Panzer Corps 2: Axis Operations - 1943 - DLC,Стратегии,259.0,6,0.0,40.833333333333336,M,173244.66666666666,GRD,Москва
Panzer Corps 2: Axis Operations - 1944 - DLC,['Симуляторы' 'Скидки' 'Стратегии'],259.0,6,0.0,48.833333333333336,M,172012.66666666666,GRD,Москва
Panzer Corps 2: Axis Operations - 1945 - DLC,Стратегии,385.0,5,0.0,43.4,M,189537.2,GRD,Москва
Panzer Corps 2: Axis Operations - Spanish Civil War - DLC,Стратегии,252.0,1,0.0,41.0,M,362000.0,GRD,Москва
Panzer Corps 2: Axis Operations – 1939 - DLC,Скидки,220.15,2,0.0,49.5,M,244938.0,['SCH' 'UGR'],['Воронеж' 'Москва']
Panzer Corps 2: Axis Operations – 1941 - DLC,Скидки,181.3,1,0.0,41.0,M,362000.0,SCH,Москва
Panzer Corps 2: General Edition (Upgrade) - DLC,Стратегии,338.4,5,0.0,50.4,M,188092.2,GRD,Москва
Panzer Corps Gold,Стратегии,103.0,2,0.0,39.5,M,86000.0,['SCH' 'UGR'],['Москва' 'Омск']
Panzer Dragoon: Remake,Приключения,232.5,6,0.0,34.666666666666664,M,117340.66666666667,GRD,Москва
Panzer Elite Action: Gold Edition,Симуляторы,25.185294117647057,17,0.0,26.764705882352942,M,89255.76470588235,GRD,Москва
Panzer Panic,Скидки,34.2875,4,0.0,26.5,M,136850.0,UGR,Москва
Panzer Tactics HD,Стратегии,249.0,1,0.0,50.0,M,44000.0,GRD,Санкт-Петербург
Paper Beast,Симуляторы,299.40000000000003,3,0.0,51.0,M,104828.33333333333,GRD,['Пермь' 'Санкт-Петербург' 'Челябинск']
Paper Beast - Folded Edition,Инди,171.6,3,0.0,24.333333333333332,M,105463.0,SCH,['Москва' 'Нижний Новгород' 'Санкт-Петербург']
Paper Cut Mansion,['Ролевые (RPG)' 'Хоррор'],435.0,5,0.0,36.0,M,182133.4,UGR,Москва
Park Beyond,Симуляторы,1999.0,4,441.0,29.75,F,117463.0,['GRD' 'SCH'],['Москва' 'Санкт-Петербург']
Park Beyond: Annual Pass - DLC,Симуляторы,1199.0,1,0.0,40.0,M,110000.0,PGR,Москва
Park Beyond: Deluxe Edition,Казуальные игры,3199.0,3,0.0,35.0,M,179804.0,GRD,Москва
Partisans 1941,['Скидки' 'Стратегии'],237.18023255813952,215,2372.0,29.2,M,101066.04186046512,GRD,Москва
Partisans 1941 - Back Into Battle - DLC,Стратегии,265.3933333333333,18,0.0,28.555555555555557,M,164749.61111111112,GRD,Москва
Party Hard,Инди,100.61153846153846,52,0.0,22.615384615384617,M,111710.59615384616,GRD,Санкт-Петербург
Party Hard 2,Приключения,157.97368421052633,38,0.0,23.55263157894737,M,151441.7894736842,SCH,Санкт-Петербург
Patch Quest,Инди,329.4,1,48.0,39.0,M,26000.0,SCH,Москва
Pathfinder Adventures,Стратегии,129.5,1,0.0,26.0,M,25675.0,SCH,Москва
Pathfinder: Kingmaker Royal Edition,Приключения,929.25,31,0.0,29.70967741935484,M,159058.7741935484,GRD,Москва
Pathfinder: Wrath of the Righteous - Commander Pack - DLC,Стратегии,363.44262295081967,61,0.0,32.49180327868852,M,133227.75409836066,GRD,Москва
Pathfinder: Wrath of the Righteous - Enhanced Edition,Ролевые (RPG),787.2464482758621,580,176.0,30.93448275862069,M,132277.3224137931,GRD,Москва
Pathfinder: Wrath of the Righteous - Inevitable Excess - DLC,Инди,304.42499999999995,18,0.0,32.611111111111114,M,153054.38888888888,GRD,Москва
Pathfinder: Wrath of the Righteous - Season Pass - DLC,Инди,547.2173913043479,230,0.0,31.604347826086958,M,128344.30434782608,GRD,Москва
Pathfinder: Wrath of the Righteous - Season Pass 2 - DLC,Приключения,860.5522012578616,159,0.0,31.339622641509433,M,101524.27044025157,GRD,Москва
Pathfinder: Wrath of the Righteous - The Last Sarkorians - DLC,Приключения,369.0,42,0.0,32.595238095238095,M,83591.26190476191,GRD,Москва
Pathfinder: Wrath of the Righteous - Through the Ashes - DLC,Приключения,332.09999999999997,29,0.0,32.724137931034484,M,141333.1724137931,GRD,Москва
Pathfinder: Wrath of the Righteous – The Treasure of the Midnight Isles - DLC,Стратегии,302.8875,24,0.0,30.291666666666668,M,134998.66666666666,SCH,Москва
Pathologic 2,Приключения,388.8683157894737,95,2488.0,25.978947368421053,M,97051.44210526315,GRD,Москва
Patrician III,Стратегии,64.5,2,0.0,32.5,M,74000.0,GRD,['Москва' 'Санкт-Петербург']
Patrician IV,Стратегии,139.6,2,0.0,30.0,['F' 'M'],86000.0,['GRD' 'SCH'],['Москва' 'Нижний Новгород']
Patrician IV Gold,Стратегии,167.6,2,0.0,30.5,M,81200.0,['GRD' 'SCH'],['Москва' 'Санкт-Петербург']
Paw Patrol: On A Roll!,Для детей,515.0,4,0.0,34.25,M,154941.75,GRD,['Волгоград' 'Екатеринбург' 'Москва' 'Санкт-Петербург']
Paw Paw Paw,['Инди' 'Скидки' 'Экшн'],129.5,3,0.0,36.333333333333336,M,130000.0,GRD,Санкт-Петербург
Pendula Swing: The Complete Edition,Инди,89.7,3,0.0,28.0,F,112311.33333333333,GRD,Москва
Per Aspera,Стратегии,421.3636363636364,11,2129.0,30.09090909090909,M,145968.18181818182,GRD,Москва
Per Aspera - Deluxe Edition,['Инди' 'Симуляторы' 'Стратегии'],587.21,3,0.0,32.0,M,56846.333333333336,GRD,['Воронеж' 'Новосибирск' 'Санкт-Петербург']
Pets No More,Скидки,148.96,1,0.0,23.0,M,56000.0,SCH,Москва
Phantom Breaker: Battle Grounds,Anime,279.0,1,0.0,20.0,F,96236.0,GRD,Нижний Новгород
Phantom Doctrine,Ролевые (RPG),277.14285714285717,14,2862.0,27.5,M,117382.5,['GRD' 'SCH'],Санкт-Петербург
Phineas and Ferb: New Inventions,Аркады,108.75,1,0.0,25.0,M,62000.0,GRD,Новосибирск
Phoenix Point: Year One Edition,Ролевые (RPG),389.71454545454543,55,0.0,31.10909090909091,M,122710.47272727273,GRD,Москва
Phoenix Wright: Ace Attorney Trilogy,['Приключения' 'Скидки'],1366.466,5,278.0,24.2,M,122755.4,['SCH' 'UGR'],['Самара' 'Санкт-Петербург']
PictoQuest,Ролевые (RPG),124.5,3,0.0,36.666666666666664,M,117136.0,GRD,['Воронеж' 'Самара' 'Санкт-Петербург']
Piczle Cross Adventure,Экшн,77.7,1,0.0,34.0,F,90882.0,UGR,Новосибирск
Pillars of Eternity - Definitive Edition,Ролевые (RPG),574.1785714285714,28,0.0,29.035714285714285,M,145785.0,['GRD' 'SCH'],Москва
Pillars of Eternity - Hero Edition,Ролевые (RPG),487.2054545454546,11,0.0,27.363636363636363,M,129353.54545454546,GRD,Москва
Pillars of Eternity - The White March Part II - DLC,Ролевые (RPG),349.0,2,0.0,28.5,['F' 'M'],158000.0,['GRD' 'SCH'],['Москва' 'Санкт-Петербург']
Pillars of Eternity - The White March: Part I - DLC,Ролевые (RPG),349.01,2,0.0,28.5,['F' 'M'],158000.0,['GRD' 'SCH'],['Москва' 'Санкт-Петербург']
Pirates of Black Cove - Gold Edition,Стратегии,35.12375,8,0.0,32.5,M,108594.25,UGR,Санкт-Петербург
Pirates of the Caribbean: At World's End,Экшн,108.75,3,0.0,31.666666666666668,M,230800.0,SCH,['Краснодар' 'Омск' 'Пермь']
Pixel Heroes: Byte & Magic,Ролевые (RPG),49.8,2,0.0,38.0,M,71754.0,GRD,['Новосибирск' 'Санкт-Петербург']
Pizza Express,Казуальные игры,17.5,11,0.0,20.545454545454547,M,60152.09090909091,GRD,Санкт-Петербург
Pizza Possum,Экшн,265.22222222222223,36,0.0,26.63888888888889,M,143102.5,GRD,Москва
Plane Mechanic Simulator,Симуляторы,289.0,1,0.0,24.0,M,152005.0,SCH,Санкт-Петербург
Planet Cube: Edge,['Инди' 'Приключения' 'Экшн'],458.3333333333333,3,241.0,32.333333333333336,M,268416.3333333333,GRD,Москва
Planet Zoo: Arctic Pack - DLC,Симуляторы,309.41,1,0.0,22.0,M,50000.0,SCH,Москва
Planet Zoo: South America Pack - DLC,Симуляторы,562.58,1,0.0,30.0,F,86000.0,UGR,Санкт-Петербург
Planets Under Attack,Казуальные игры,21.889999999999997,10,4580.0,29.4,F,89138.5,SCH,Москва
PlateUp!,Казуальные игры,436.21313868613134,137,307.0,25.255474452554743,M,116566.45255474452,GRD,Москва
"Please, Don’t Touch Anything",Казуальные игры,174.7942857142857,7,0.0,27.428571428571427,M,161572.14285714287,['GRD' 'UGR'],['Краснодар' 'Москва' 'Ростов-на-Дону']
Po?f vs The Cursed Kitty!,['Инди' 'Стратегии' 'Экшн'],49.79999999999999,6,0.0,26.5,M,68146.5,UGR,Москва
Pocket Kingdom,Инди,39.8,3,0.0,21.333333333333332,M,134212.66666666666,GRD,Краснодар
Point Perfect,Казуальные игры,49.8,1,0.0,39.0,M,26000.0,GRD,Новосибирск
Police Stories,Стратегии,437.09999999999997,17,0.0,25.58823529411765,M,67297.94117647059,GRD,Москва
